id,class,kind,in_set,four_way,a_in_degree,b_wdegree,c_in_wdeg,c_out_wdeg,place_in,community,label
S1971,S,book,True,III_book_entry,3,36,2,0,0,3,תורת אמת
S1976,S,book,True,III_book_entry,3,26,2,0,0,13,תורת חיים
S1979,S,book,True,III_book_entry,3,88,1,2,0,3,תורת חסד
S1987,S,book,True,III_book_entry,3,9,1,0,0,16,תורת הקנאות
S1989,S,book,True,III_book_entry,3,49,2,1,0,0,תחלת חכמה
S1999,S,book,True,III_book_entry,3,26,7,0,0,2,תמר דבורה
S2018,S,book,True,III_book_entry,3,73,3,0,0,0,תקון סופרים
S2022,S,book,True,III_book_entry,3,23,5,1,0,0,תקון שטרות
S2025,S,book,True,III_book_entry,3,9,2,3,0,2,תקונים דיל ויקייו
S2029,S,book,True,III_book_entry,3,64,3,0,0,4,תקפו כהן
S2035,S,book,True,III_book_entry,3,25,2,5,0,1,"תשב""ץ"
G0001,G,person,True,I_person_entry,2,110,9,5,0,8,אבא
G0020,G,person,True,I_person_entry,2,18,1,3,0,4,"הגאון מהר""ר אברהם אמיגו"
G0022,G,person,True,I_person_entry,2,13,0,2,0,10,"מהר""ר אברהם ארדיט"
G0023,G,person,True,I_person_entry,2,85,2,1,0,3,רבינו אברהם בן אסמעאל
G0027,G,person,True,I_person_entry,2,38,2,1,0,0,"מהר""ר אברהם בן בולט"
G0034,G,person,True,I_person_entry,2,1,0,0,0,8,מר רב אברהם גאון
G0035,G,person,True,I_person_entry,2,1,0,1,0,3,"הרב מהר""ר אברהם גאטיניו"
G0038,G,person,True,I_person_entry,2,9,0,3,0,5,"הר""א גדיליא"
G0041,G,person,True,I_person_entry,2,5,2,2,0,2,הרב אברהם דיל ויקייו
G0051,G,person,True,I_person_entry,2,111,2,2,0,14,"מהר""ר אברהם ן' טוואה"
G0061,G,person,True,I_person_entry,2,25,4,4,0,6,"מהר""א (אברהם?) ירושלמי"
G0064,G,person,True,I_person_entry,2,15,0,3,0,16,"מהר""ר אברהם הכהן"
G0067,G,person,True,I_person_entry,2,11,1,6,0,12,"מהר""ר אברהם לאניידו"
G0068,G,person,True,I_person_entry,2,4,2,0,0,4,הרב רבי אברהם הלוי
G0071,G,person,True,I_person_entry,2,21,12,19,0,18,"מהר""ר אברהם הלוי ן' מיגאש"
G0076,G,person,True,I_person_entry,2,120,1,1,0,1,ר' אברהם מוכר ירקות
G0078,G,person,True,I_person_entry,2,10,0,6,0,11,"מהר""ר אברהם מונסון האחרון"
G0079,G,person,True,I_person_entry,2,16,2,3,0,0,רבינו אברהם ממונפלייר
G0081,G,person,True,I_person_entry,2,7,0,1,0,4,"מהר""ר אברהם מיוחס"
G0084,G,person,True,I_person_entry,2,22,5,9,0,1,רבינו אברהם בר נתן הירחי
G0085,G,person,True,I_person_entry,2,3,0,1,0,4,"מהר""ר אברהם סבע ספרדי"
G0091,G,person,True,I_person_entry,2,49,0,1,0,5,מה' אברהם ן' עקר עקרא
G0097,G,person,True,I_person_entry,2,28,3,1,0,2,"מהר""ר אברהם צמח"
G0100,G,person,True,I_person_entry,2,8,2,2,0,2,"מהר""ר (אברהם במ' אריה ליב) קלמנקש אשכנזי"
G0102,G,person,True,I_person_entry,2,7,1,1,0,6,"מהר""ר אברהם רודריגיז"
G0107,G,person,True,I_person_entry,2,8,1,2,0,0,הרב אברהם רומאנו
G0116,G,person,True,I_person_entry,2,31,1,2,0,3,"מהר""ר אהרן אביוב"
G0117,G,person,True,I_person_entry,2,10,10,9,0,18,"מהר""ר אהרן אזוביב"
G0120,G,person,True,I_person_entry,2,15,1,0,0,3,"מהר""ר אהרן אמארילייו"
G0122,G,person,True,I_person_entry,2,7,0,2,0,6,"מהר""ר אהרן המון"
G0126,G,person,True,I_person_entry,2,28,1,1,0,6,"מהר""ר אהרן ן' חיים"
G0127,G,person,True,I_person_entry,2,26,5,4,0,6,"מהר""ר אהרן מטראני"
G0129,G,person,True,I_person_entry,2,7,4,5,0,2,"מהר""ר אהרן הכהן"
G0130,G,person,True,I_person_entry,2,14,5,4,0,0,רבינו אהרן הכהן מלוניל
G0138,G,person,True,I_person_entry,2,21,3,1,0,7,"מהר""ר אהרן שמעון"
G0140,G,person,True,I_person_entry,2,44,8,7,0,3,הרב אהרן ששון
G0143,G,person,True,I_person_entry,2,10,1,2,0,4,"מהר""ר אורי דלוגאטש"
G0144,G,person,True,I_person_entry,2,74,8,4,0,1,רב אחא משבחא גאון
G0147,G,person,True,I_person_entry,2,10,0,2,0,1,רבינו אייזיק שטיין
G0149,G,person,True,I_person_entry,2,8,0,5,0,4,"הג""מ אלחנן"
G0152,G,person,True,I_person_entry,2,9,0,2,0,2,ר' אליהו המדקדק
G0153,G,person,True,I_person_entry,2,8,0,2,0,4,"מהר""ר אליהו"
G0154,G,person,True,I_person_entry,2,37,1,2,0,2,"מה""ר אלי' בכ""ר בנימין הלוי"
G0155,G,person,True,I_person_entry,2,3,0,0,0,7,"מהר""א גאליפאפה"
G0161,G,person,True,I_person_entry,2,8,1,3,0,4,"מהר""ר אליהו חאקו"
G0168,G,person,True,I_person_entry,2,4,0,1,0,19,"מהר""ר אליהו מלובלין"
G0174,G,person,True,I_person_entry,2,20,9,10,0,18,"מהר""ר אליהו בכ""ר מנחם"
G0176,G,person,True,I_person_entry,2,23,0,2,0,5,"מהר""ר אליהו מפולדא"
G0183,G,person,True,I_person_entry,2,60,2,6,0,1,רבי אליעזר
G0184,G,person,True,I_person_entry,2,7,1,2,0,0,"מהר""ר אליעזר די אבילה"
G0200,G,person,True,I_person_entry,2,0,0,0,0,4,הרב אליעזר נחמן פואה
G0206,G,person,True,I_person_entry,2,29,1,1,0,1,הרב ר' אליקים בן הרב רבי מנחם
G0212,G,person,True,I_person_entry,2,5,0,2,0,6,"מהר""ר אליעזר אזכרי"
G0221,G,person,True,I_person_entry,2,9,12,10,0,18,"מהר""ר אפרים אלנקוואה"
G0223,G,person,True,I_person_entry,2,70,2,3,0,0,רבינו אפרים וידאל
G0224,G,person,True,I_person_entry,2,9,7,3,0,1,רבינו אפרים בר יצחק מרגנשבורג
G0228,G,person,True,I_person_entry,2,52,3,3,0,6,"מהר""ר אפרים קארו"
G0235,G,person,True,I_person_entry,2,31,0,2,0,0,רבינו אשר בר חיים נביו
G0246,G,person,True,I_person_entry,2,13,5,2,0,1,רבינו בכור שור
G0247,G,person,True,I_person_entry,2,52,3,2,0,1,"מהר""ר בנימן"
G0250,G,person,True,I_person_entry,2,38,0,2,0,8,"מהר""ר בנימן אשכנזי"
G0254,G,person,True,I_person_entry,2,11,7,10,0,2,"מהר""ר בנימן"
G0255,G,person,True,I_person_entry,2,15,3,2,0,2,"מהר""ר בנימן הכהן מעלי"
G0258,G,person,True,I_person_entry,2,37,1,1,0,4,רבי בנימן הלוי במ' יחיאל
G0273,G,person,True,I_person_entry,2,142,1,2,0,4,"מהר""ר ברוך אנגיל"
G0274,G,person,True,I_person_entry,2,8,1,1,0,11,"מהר""ר ברוך בנימן"
G0276,G,person,True,I_person_entry,2,2,0,1,0,3,"מהר""ר ברוך וויזיל"
G0278,G,person,True,I_person_entry,2,10,7,0,0,1,רבינו ברוך
G0280,G,person,True,I_person_entry,2,76,3,3,0,0,רבינו ברוך בן יצחק בן אלכאליא
G0282,G,person,True,I_person_entry,2,4,1,0,0,4,"מהר""ר ברוך מפולוניא"
G0284,G,person,True,I_person_entry,2,8,0,1,0,1,"מהר""ר ברוך קלעי"
G0297,G,person,True,I_person_entry,2,46,1,3,0,4,"מהר""ר גבריאל מקראקא"
G0302,G,person,True,I_person_entry,2,28,1,3,0,4,מה' גור אריה הלוי
G0307,G,person,True,I_person_entry,2,150,1,5,0,1,הרב גרשון צונצינו
G0318,G,person,True,I_person_entry,2,8,1,1,0,1,"גדולי לותי""ר"
G0323,G,person,True,I_person_entry,2,42,0,2,0,0,"מהר""ר דוד אבודרהם"
G0328,G,person,True,I_person_entry,2,82,8,3,0,0,רבינו דוד בונפיד (או בונפייר
G0331,G,person,True,I_person_entry,2,54,2,2,0,0,"מהר""ר דוד"
G0333,G,person,True,I_person_entry,2,45,6,5,0,2,הרב מה' דוד גרשון
G0336,G,person,True,I_person_entry,2,13,4,5,0,5,"מהר""ר דוד ויטאל"
G0343,G,person,True,I_person_entry,2,21,1,1,0,0,מה' דוד ן' יחייא
G0351,G,person,True,I_person_entry,2,17,0,3,0,1,רבינו דוד בר לוי
G0353,G,person,True,I_person_entry,2,2,0,2,0,4,"מהר""ר דוד לידא"
G0355,G,person,True,I_person_entry,2,21,4,3,0,2,"מהר""ר (דוד) מלמד"
G0362,G,person,True,I_person_entry,2,108,0,5,0,4,מה' דוד עראמה
G0369,G,person,True,I_person_entry,2,16,3,2,0,1,רבינו דוד בר קלונימוס
G0389,G,person,True,I_person_entry,2,34,1,2,0,16,"מהר""ר העשל"
G0401,G,person,True,I_person_entry,2,2,0,1,0,6,"מהר""ר זכריה זכשן"
G0402,G,person,True,I_person_entry,2,12,1,3,0,3,הרב זכריה ידידיה
G0403,G,person,True,I_person_entry,2,23,0,2,0,0,"מהר""ר זכריה ן' סרוק"
G0405,G,person,True,I_person_entry,2,12,1,2,0,3,"מהר""ר (אפרים) זלמן שור"
G0406,G,person,True,I_person_entry,2,14,3,4,0,3,"כמה""ר (פנחס) זעליג"
G0408,G,person,True,I_person_entry,2,1,0,1,0,12,הרב זעקל עטהויזן
G0421,G,person,True,I_person_entry,2,47,3,2,0,6,הרב חיים ן' אלבלג
G0424,G,person,True,I_person_entry,2,7,2,2,0,3,"מהר""ר חיים אלפאנדרי הזקן"
G0427,G,person,True,I_person_entry,2,10,2,8,0,4,"מהר""ר חיים באכנער במ' בנימין"
G0435,G,person,True,I_person_entry,2,38,1,2,0,5,"מהר""ר חיים חבריא"
G0440,G,person,True,I_person_entry,2,110,0,0,0,3,"מהר""ר חיים יהודה"
G0442,G,person,True,I_person_entry,2,5,2,3,0,11,"ה""ר חיים יעקב"
G0443,G,person,True,I_person_entry,2,10,5,2,0,7,רבינו חיים
G0444,G,person,True,I_person_entry,2,4,7,6,0,1,רבינו חיים הכהן
G0446,G,person,True,I_person_entry,2,34,2,3,0,4,"מהר""ר חיים כ""ץ"
G0447,G,person,True,I_person_entry,2,9,0,3,0,5,"מהר""ר חיים כפוסי"
G0458,G,person,True,I_person_entry,2,12,0,3,0,13,"מהר""ר חיים שור אשכנזי"
G0466,G,person,True,I_person_entry,2,17,5,5,0,3,מה' חנניא טאיטאצק
G0467,G,person,True,I_person_entry,2,6,0,3,0,6,מה' חנניה בן יקר
G0468,G,person,True,I_person_entry,2,5,1,4,0,2,"מהר""ר חנניה מונסיליס"
G0472,G,person,True,I_person_entry,2,16,3,5,0,3,"מהר""ר חסדאי הכהן פרחיא"
G0473,G,person,True,I_person_entry,2,24,0,3,0,0,רבינו חסדאי קרשקש
G0478,G,person,True,I_person_entry,2,9,7,4,0,16,מה' טוביה הכהן
G0479,G,person,True,I_person_entry,2,2,3,2,0,3,מה' טוביה הלוי
G0487,G,person,True,I_person_entry,2,11,1,3,0,9,"מהר""ר ידידיה הכהן"
G0495,G,person,True,I_person_entry,2,21,0,3,0,11,"מהר""ר יהודה אריה ממודינא"
G0497,G,person,True,I_person_entry,2,63,3,3,0,9,"מהר""ר יהודה בן אשר"
G0508,G,person,True,I_person_entry,2,38,0,2,0,8,"מהר""ר יהודה חאבילייו"
G0518,G,person,True,I_person_entry,2,0,3,2,0,18,רבינו יהודה הלוי
G0531,G,person,True,I_person_entry,2,8,1,0,0,4,"מהר""ר יהודה בן ניסן"
G0556,G,person,True,I_person_entry,2,20,2,4,0,10,"מהר""ר יהושע"
G0559,G,person,True,I_person_entry,2,10,0,1,0,6,רבינו יהושע בן שועיב
G0568,G,person,True,I_person_entry,2,33,2,3,0,12,רבי יוחנן אלימאן
G0572,G,person,True,I_person_entry,2,42,2,2,0,3,"מהר""ר יום טוב ן' יעיש"
G0587,G,person,True,I_person_entry,2,6,2,8,0,9,מה' יוסף האזובי
G0591,G,person,True,I_person_entry,2,3,1,1,0,3,"מהר""ר יוסף אלמושנינו"
G0598,G,person,True,I_person_entry,2,32,1,2,0,6,הרב יוסף גאנסו
G0599,G,person,True,I_person_entry,2,93,0,4,0,1,"מהר""ר יוסף ן' גויא"
G0605,G,person,True,I_person_entry,2,2,0,2,0,3,מה' יוסף העס
G0614,G,person,True,I_person_entry,2,10,1,2,0,2,"כמהר""ר יוסף חמיץ"
G0625,G,person,True,I_person_entry,2,3,2,1,0,7,ר' יוסף כספי
G0626,G,person,True,I_person_entry,2,122,0,1,0,3,"מהר""ר יוסף ן' לב"
G0637,G,person,True,I_person_entry,2,27,0,1,0,0,"מהר""ר יוסף סאראגוסי"
G0639,G,person,True,I_person_entry,2,26,0,2,0,6,"מהר""ר יוסף פאסי"
G0643,G,person,True,I_person_entry,2,8,2,7,0,7,"מהר""ר יוסף פרעמסלא"
G0655,G,person,True,I_person_entry,2,109,0,1,0,10,"מהר""ר יוסף ן' רבי"
G0658,G,person,True,I_person_entry,2,18,1,3,0,0,"מהר""ר יוסף שלום"
G0668,G,person,True,I_person_entry,2,89,7,6,0,1,רבינו יחיאל
G0669,G,person,True,I_person_entry,2,35,7,3,0,0,רבינו יחיאל
G0671,G,person,True,I_person_entry,2,0,8,7,0,3,"הרב מהר""ר יחיאל טראבוטו צרפתי קולון"
G0682,G,person,True,I_person_entry,2,97,3,1,0,1,רבינו יעבץ
G0698,G,person,True,I_person_entry,2,6,1,1,0,2,"מהר""י (יעקב) ווילנא"
G0705,G,person,True,I_person_entry,2,4,1,0,0,0,רבינו יעקב החסיד
G0706,G,person,True,I_person_entry,2,21,1,3,0,0,"מהר""ר יעקב יהושע מקראקא"
G0714,G,person,True,I_person_entry,2,22,0,2,0,11,"מהר""ר יעקב כ""ץ שפירא"
G0716,G,person,True,I_person_entry,2,15,0,1,0,16,"הג""מ יעקב מלובלין"
G0732,G,person,True,I_person_entry,2,15,2,0,0,2,"מהר""ר יעקב פינטו"
G0757,G,person,True,I_person_entry,2,142,0,2,0,0,רבינו יצחק בר אברהם הצרפתי
G0764,G,person,True,I_person_entry,2,104,0,0,0,3,"מהר""ר יצחק אלגאזי"
G0776,G,person,True,I_person_entry,2,6,2,1,0,1,"רבינו יצחק ב""ר ברוך"
G0801,G,person,True,I_person_entry,2,6,1,2,0,7,"מהר""ר יצחק הכהן"
G0803,G,person,True,I_person_entry,2,70,3,1,0,0,רבינו יצחק הכהן שולאל
G0809,G,person,True,I_person_entry,2,6,4,3,0,2,"מהר""ר יצחק הלוי"
G0812,G,person,True,I_person_entry,2,17,5,3,0,16,"מהר""ר יצחק לומברוזו"
G0826,G,person,True,I_person_entry,2,103,0,5,0,8,"מהר""ר יצחק נוניס ואיס"
G0829,G,person,True,I_person_entry,2,47,3,2,0,6,הרב יצחק סבע
G0830,G,person,True,I_person_entry,2,42,2,0,0,0,רבינו יצחק סגי נהור
G0846,G,person,True,I_person_entry,2,52,9,5,0,6,"מהר""ר יצחק קארו"
G0847,G,person,True,I_person_entry,2,27,2,4,0,1,רבינו יצחק מקורביל
G0856,G,person,True,I_person_entry,2,108,1,3,0,7,"הג""מ יצחק בר שמשון הכהן"
G0873,G,person,True,I_person_entry,2,54,1,10,0,1,"מהר""ר ישעיה ברלין"
G0876,G,person,True,I_person_entry,2,130,4,1,0,3,"מהר""ר ישעיה מטראני"
G0877,G,person,True,I_person_entry,2,31,2,2,0,2,"מהר""ר ישעיה אזולאי"
G0878,G,person,True,I_person_entry,2,15,2,0,0,2,"מהר""ר ישעיה הכהן"
G0879,G,person,True,I_person_entry,2,0,0,0,0,4,"מהר""ר ישעיה הלוי מבראד"
G0882,G,person,True,I_person_entry,2,8,2,3,0,7,"מהר""ר ישעיה סג""ל הורוויץ"
G0885,G,person,True,I_person_entry,2,16,0,0,0,2,הרב ישראל אשכנזי
G0886,G,person,True,I_person_entry,2,9,1,1,0,3,"מהר""ר ישראל באסן"
G0890,G,person,True,I_person_entry,2,8,0,2,0,13,"מהר""ר ישראל בעל שם טוב"
G0902,G,person,True,I_person_entry,2,16,1,0,0,5,הרב ישראל נאגארה
G0904,G,person,True,I_person_entry,2,20,1,3,0,10,"מהר""ר ישראל נתן"
G0907,G,person,True,I_person_entry,2,4,1,3,0,1,"מהר""ר ישראל קמחי"
G0909,G,person,True,I_person_entry,2,15,4,3,0,7,"מהר""ר ישראל"
G0918,G,person,True,I_person_entry,2,37,4,3,0,6,"הרב מהר""י סכנדרני"
G0920,G,person,True,I_person_entry,2,16,0,2,0,2,"מהר""י פוייטו"
G0923,G,person,True,I_person_entry,2,7,3,1,0,0,רב כהן צדק גאון
G0925,G,person,True,I_person_entry,2,0,0,0,0,23,"מהר""ר כליפה מלכה"
G0945,G,person,True,I_person_entry,2,19,1,2,0,4,"הגאון מהר""ל רופא"
G0948,G,person,True,I_person_entry,2,31,5,2,0,0,רבינו מאיר אבואלעפיא
G0949,G,person,True,I_person_entry,2,42,1,0,0,2,הרב מאיר
G0955,G,person,True,I_person_entry,2,109,0,0,0,5,מה' מאיר גאביזון
G0956,G,person,True,I_person_entry,2,1,0,1,0,9,מה' מאיר ן' גבאי
G0961,G,person,True,I_person_entry,2,4,0,5,0,4,"מהר""ר מאיר כ""ץ"
G0965,G,person,True,I_person_entry,2,1,1,1,0,11,מה' מאיר מזרחי
G0967,G,person,True,I_person_entry,2,6,2,1,0,18,רבינו מאיר המעילי
G0993,G,person,True,I_person_entry,2,114,4,2,0,3,"מהר""ר מנחם הבבלי"
G1014,G,person,True,I_person_entry,2,33,2,1,0,2,"מהר""ר מנשה פאדובה"
G1019,G,person,True,I_person_entry,2,2,1,0,0,18,הרב המעילי
G1024,G,person,True,I_person_entry,2,4,1,2,0,2,"מהר""ר מרדכי דאטו"
G1036,G,person,True,I_person_entry,2,11,1,0,0,10,"מהר""ר מרדכי רובייו"
G1039,G,person,True,I_person_entry,2,17,2,1,0,2,"מהר""ר משה בהג""מ אברהם ברודא"
G1041,G,person,True,I_person_entry,2,109,0,1,0,13,"הרב החסיד מהר""ר משה ן' אדרת"
G1050,G,person,True,I_person_entry,2,2,0,2,0,12,"מהר""ר משה בולה"
G1053,G,person,True,I_person_entry,2,28,1,2,0,14,סיניור משה בנימין פואה
G1056,G,person,True,I_person_entry,2,63,3,1,0,2,רב משה גאון
G1063,G,person,True,I_person_entry,2,6,0,1,0,4,"מהר""ר משה"
G1071,G,person,True,I_person_entry,2,24,2,1,0,2,"מהר""ר משה חייון"
G1074,G,person,True,I_person_entry,2,1,0,1,0,6,"מהר""ר משה מטיבולי"
G1092,G,person,True,I_person_entry,2,115,0,1,0,3,"מהר""ר משה מאריו"
G1093,G,person,True,I_person_entry,2,11,5,1,0,1,"ה""ר משה ממגנצא"
G1104,G,person,True,I_person_entry,2,21,1,2,0,3,"מהר""ר משה בה""ק ה""ר משה די ברושלייש"
G1105,G,person,True,I_person_entry,2,3,0,2,0,14,"מהר""ר משה משולם הלוי"
G1107,G,person,True,I_person_entry,2,10,1,1,0,5,"מהר""ר משה נגארה"
G1117,G,person,True,I_person_entry,2,115,5,2,0,3,"מהר""ר משה פרובינצאל"
G1120,G,person,True,I_person_entry,2,9,1,2,0,2,הרב משה ן' צור
G1128,G,person,True,I_person_entry,2,1,0,1,0,2,הרב משה רבקש
G1151,G,person,True,I_person_entry,2,0,0,0,0,24,"מהר""ר נהוראי ג' ארמון"
G1172,G,person,True,I_person_entry,2,7,0,2,0,13,"מהר""ר נתן בורגיל"
G1177,G,person,True,I_person_entry,2,11,3,1,0,14,"הר""ר נתן בן הר""ר מאיר"
G1197,G,person,True,I_person_entry,2,43,1,1,0,9,הגאון סיני בר בצלאל
G1202,G,person,True,I_person_entry,2,11,2,0,0,8,סבוראי
G1205,G,person,True,I_person_entry,2,5,0,2,0,5,הרב עובדיה ספורנו
G1213,G,person,True,I_person_entry,2,12,1,3,0,3,"מהר""ר עזריאל טראבוטו"
G1223,G,person,True,I_person_entry,2,4,3,1,0,4,רב עמרם בר ששנא
G1224,G,person,True,I_person_entry,2,39,7,0,0,2,"מהר""ר עקיבא"
G1229,G,person,True,I_person_entry,2,25,1,0,0,0,רב פלטוי גאון
G1240,G,person,True,I_person_entry,2,38,1,2,0,0,רבינו פרץ
G1253,G,person,True,I_person_entry,2,31,1,1,0,3,"מהר""ר צמח נרבוני"
G1254,G,person,True,I_person_entry,2,17,4,6,0,16,"מהר""ר צמח צרפתי"
G1259,G,person,True,I_person_entry,2,53,2,2,0,1,רבינו קלונימוס הזקן
G1266,G,person,True,I_person_entry,2,1,0,0,0,6,"מהר""ר ראובן מזרחי"
G1269,G,person,True,I_person_entry,2,45,2,0,0,6,"מהר""ר רפאל אישפיריאל"
G1271,G,person,True,I_person_entry,2,17,2,3,0,4,"מהר""ר רפאל"
G1286,G,person,True,I_person_entry,2,43,1,0,0,8,רבנן סבוראי
G1293,G,person,True,I_person_entry,2,13,2,3,0,6,הרב שבתי גארמיזאן
G1320,G,person,True,I_person_entry,2,18,0,4,0,15,ר' שלמה בן רבי יוסף מסרקסטה
G1327,G,person,True,I_person_entry,2,7,3,3,0,15,"מהר""ש לאניידו"
G1338,G,person,True,I_person_entry,2,98,3,1,0,0,"רבי שלמה בן הרמב""ן"
G1350,G,person,True,I_person_entry,2,51,10,9,0,3,"מהר""ר שלמה קארו"
G1368,G,person,True,I_person_entry,2,9,3,4,0,13,"מהר""ר שמואל בן אלבאז"
G1372,G,person,True,I_person_entry,2,110,2,0,0,1,רבינו שמואל מבונבורג
G1391,G,person,True,I_person_entry,2,64,3,3,0,1,רבינו שמואל החסיד
G1409,G,person,True,I_person_entry,2,92,2,2,0,1,רבינו שמואל בר מנחם
G1411,G,person,True,I_person_entry,2,0,1,3,0,4,החכם הכולל ר' שמואל בן הרב ר' משה מלג'ווירי
